,Unnamed: 0,News,Label
385,235,"Clinton has delegates to win Dem nomination, AP reports; Sanders questions tally",TRUE
1352,1202,Bill Clintons Lover: He Called Ruthless Hillary The Warden,FALSE
113,113,Says Obama promised unemployment would never go above 8 percent.,FALSE
1143,993,Canada Just Threw A Grenade Into Elizabeth Warren's Trade Fight With Obama,TRUE
1424,1274,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,FALSE
715,565,Kasich bows out. Did he do 'the right thing?',TRUE
412,262,The Impossible Is Happening: Cubs Win World Series and Yes Hillary Clinton is Now Likely to be Indicted,FALSE
420,270,"Yes, Ted Cruz could win",TRUE
878,728,Netanyahu warns Iran deal could 'threaten the survival' of Israel,TRUE
492,342,Russia successfully tests its first-ever hypersonic weapon,FALSE
830,680,Understanding Propaganda - The Art Of Distraction And Disinformation,FALSE
687,537,Alabama Prison Officials Retaliate Against Prison Strike Leader By Cutting Water To Cell,FALSE
11,11,"Since 2000, nearly 12 million Americans have slipped out of the middle class and into poverty.",TRUE
1131,981,A brutal spoof advert for the new Macbook that highlights everything it doesnt have,FALSE
403,253,"The role of the US and Nato in EU relations with China, by Manlio Dinucci",FALSE
838,688,Source: Baltimore mayor ordered police to stand down,TRUE
956,806,"With Another Deadline Looming, Whispers Of Iran Nuclear Deal Emerge",TRUE
510,360,David Duke wins Louisiana Senate Debate in Landslide despite BLM Riots,FALSE
371,221,'Spinning up as we speak': Email shows Pentagon was ready to roll as Benghazi attack occurred,TRUE
872,722,Now We Can Finally Get to Work,FALSE
1460,1310,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",TRUE
870,720,Debating the Future of American Power Abroad,TRUE
1429,1279,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,FALSE
1338,1188,French Political Leader: France is about to Enter a Holy War with Islam  Embrace Christianity Never Accept the Religion of Satan,FALSE
21,21,The United States has the highest corporate tax rate in the free world.,TRUE
449,299,Reality Check: First Clinton v Trump presidential debate,TRUE
1314,1164,"On climate change, ideological and partisan polarization hardens",TRUE
942,792,"In Jamaica, Obama indicates that he will remove Cuba from terrorism list",TRUE
890,740,The Militarized Police at Standing Rock is Working for This Man,FALSE
1004,854,The End of the Road for John Kasich,TRUE
783,633,U.S. Congressional Delegation travels to Cuba this weekend,TRUE
613,463,Going Back to the Future in 2016?,TRUE
179,29,"Syrian War Report  November 1, 2016: Syrian Military Deploys Advanced T-90 Battle Tanks to Aleppo",FALSE
215,65,Loretta Lynch becomes first African-American woman AG.,TRUE
1342,1192,John Roberts helps overthrow the Constitution,TRUE
1331,1181,Press release on Foreign Minister Sergey Lavrovs meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now,FALSE
1177,1027,U.S. LAWMAKERS RAISE PRIVACY CONCERNS OVER NEW HACKING RULES,FALSE
200,50,Anti-Muhammad cartoon contest: Free speech or deliberately provocative? (+video),TRUE
338,188,Someone Isn't Telling The Truth About Freddie Gray's Death,TRUE
1093,943,HIV Cure Almost Complete after Scientists Remove Viruss DNA from Living Tissue,FALSE
450,300,Doomsday Election,FALSE
1202,1052,The problem with Cruz and Kasich aligning to stop Donald Trump,TRUE
290,140,Justice Department Staffers Monitor Polls on Election Day,TRUE
31,31,"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.",FALSE
808,658,"Budgeting the Good War, for 75 Years",FALSE
378,228,Donald Trump's GOP civil war,TRUE
196,46,Senate race rankings: Dems attack as GOP lays swing-state groundwork,TRUE
1161,1011,Our Debt to Paula Jones,FALSE
1076,926,Why the Iraq offensive will fail,TRUE
620,470,7 Ways To Prepare For An Economic Crisis,FALSE
895,745,Western QLD Drovers Show Solidarity With C.U.B Workers By Only Drinking Sauv Blanc  The Betoota Advocate,FALSE
1327,1177,Re: French Political Leader: France is about to Enter a Holy War with Islam  Embrace Christianity Never Accept the Religion of Satan,FALSE
43,43,Says Ohio budget item later signed into law by Gov. John Kasich requires women seeking an abortion to undergo a mandatory vaginal probe.,FALSE
463,313,Nurse Chris Christie Quarantined For Ebola Goes After Governor On Vaccines,TRUE
35,35,We have a federal government that thinks they have the authority to regulate our toilet seats.,TRUE
109,109,"Of our 98,000 teachers who are K-12, over 53,000 of those teachers today are over 50 years old.",FALSE
443,293,Pope Francis implores Congress to accept immigrants as their own,TRUE
1251,1101,Tics and tricks: Here's what Trump and Clinton's body language reveals,TRUE
1110,960,Jeb's invisible man strategy,TRUE
233,83,John Kerry: ISIS responsible for genocide,TRUE
696,546,Hillary Clinton BETRAYED by Her Own Family: Were Voting for Trump!,FALSE
428,278,"In France, a growing debate over why some speech is protected and some isnt",TRUE
915,765,What Walker's Departure Means for GOP Field,TRUE
742,592,Why Director Comey jumped at the chance to reopen Hillary investigation,FALSE
904,754,"Hillary Clinton Promises Steady Leadership, More Jobs in Historic Speech",TRUE
1365,1215,"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons",FALSE
68,68,U.S. Rep. Phil Gingrey gave the government the power to electronically spy on Americans without a warrant.,FALSE
976,826,The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns,FALSE
730,580,Clinton Campaign STUNNED As FBI Reportedly Reopens Probe Into Hillary Clinton Emails,FALSE
503,353,Comment on U.S. war with Iran has already begun by      /    1390 - ,FALSE
53,53,"We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history",TRUE
813,663,Both Clinton and Trump would bring a war-time posture to the White House,TRUE
909,759,How hackers eroded Americans' trust in democratic process,TRUE
1187,1037,Stossel: Why Marco Rubio and Hillary Clinton are 2016's likely nominees,TRUE
284,134,"REPORT: Megyn Trashes Trump, Newt Then Murdoch Announces Replacements Are Available",FALSE
627,477,Unprecedented Surge In Election Fraud Incidents From Around The Country,FALSE
578,428,Your Facebook Page Could Land You In a FEMA Camp,FALSE
139,139,Newt Gingrichs immigration plan offers a new doorway to amnesty.,TRUE
522,372,Supreme Court Decides to Weigh in On Transgender Rights,FALSE
38,38,"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.",FALSE
1025,875,CNN Calls Sheriff Clarke A Terrorist After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,FALSE
1371,1221,The US Elections Do Matter But Not Necessary To Follow Them  Sheikh Imran Hosein,FALSE
464,314,Can Paul Ryan and Donald Trump coexist within the Republican Party?,TRUE
310,160,Christianity under attack: US must do more to promote religious freedom,TRUE
540,390,"Iranians Spend $2.1b on Beauty Products Annually, 3 Times more than Their European Counterparts",FALSE
1397,1247,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Dont They Prove It!?",FALSE
856,706,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions,FALSE
1388,1238,ISIS: Mortal Threat Or Paper Tiger?,FALSE
505,355,"GOP braces for Trump loss, roiled by refusal to accept election results",TRUE
59,59,"In 2008, only 54 percent of Latinos in Texas were registered to vote and only 35 percent actually turned out.",TRUE
314,164,Are Tensions With Russia Even Real?,FALSE
455,305,McCarthy drops out of speaker race as House asks: Who wants this job? (+video),TRUE
710,560,"Trump Vows To ""Renovate"" the Bill of Rights",FALSE
648,498,"Architect Of Paris Attacks Was Killed In Raid, French Authorities Say",TRUE
1322,1172,"Decorated Hero Cop Caught Using His Authority to Steal $170,000 in State Fees",FALSE
1250,1100,Has science gone too far?,FALSE
601,451,"Blame government, not markets for monopoly",FALSE
74,74,The cost of health care is now the single-biggest factor driving down the federal budget deficit.,TRUE
1440,1290,Economic Nationalism: Alternative To Globalism,FALSE
